Time,Open,High,Low,Latest,Volume
6/3/16,210.25,210.69,208.86,210.28,101757104
6/6/16,210.7,211.77,210.51,211.35,64887000
6/7/16,211.53,212.34,211.5,211.68,60974500
6/8/16,211.84,212.52,211.69,212.37,66170900
6/9/16,211.51,212.22,211.19,212.08,73786800
6/10/16,210.46,210.86,209.43,210.07,113829104
6/13/16,209.36,210.37,208.35,208.45,117751104
6/14/16,208,208.74,206.92,208.04,125059200
6/15/16,208.54,209.36,207.53,207.75,109124496
6/16/16,206.73,208.57,205.59,208.37,149532992
6/17/16,207.17,207.2,205.75,206.52,117055296
6/20/16,208.82,209.61,207.75,207.85,82789504
6/21/16,208.3,208.92,207.78,208.44,72461600
6/22/16,208.65,209.5,207.93,208.1,95560400
6/23/16,209.81,210.87,209.27,210.81,102731400
6/24/16,203.63,210.85,202.72,203.13,333443808
6/27/16,201.59,201.6,198.65,199.6,248988496
6/28/16,201.48,203.23,201.12,203.2,159382304
6/29/16,204.84,206.93,204.72,206.66,137328608
6/30/16,207.21,209.54,206.56,209.48,165022000
7/1/16,209.36,210.49,209.29,209.92,106055296
7/5/16,208.95,209.08,207.71,208.41,109803600
7/6/16,207.83,209.8,207.06,209.66,96021400
7/7/16,209.87,210.65,208.63,209.53,85593800
7/8/16,211.05,212.94,210.78,212.65,133970896
7/11/16,213.19,214.07,212.95,213.4,73633904
7/12/16,214.53,215.3,213.43,214.95,101275600
7/13/16,215.44,215.45,214.35,214.92,87324096
7/14/16,216.4,216.67,215.66,216.12,91230800
7/15/16,216.78,217.01,215.31,215.83,107155000
7/18/16,215.97,216.6,215.67,216.41,58725900
7/19/16,215.92,216.23,215.63,216.19,54345700
7/20/16,216.75,217.37,216.24,217.09,58159400
7/21/16,216.96,217.22,215.75,216.27,67777200
7/22/16,216.41,217.3,216.1,217.24,62787400
7/25/16,217,217.06,215.97,216.65,55873100
7/26/16,216.53,217.17,215.76,216.75,70080400
7/27/16,217.19,217.27,215.62,216.52,84083800
7/28/16,216.29,217.11,215.75,216.77,65035600
7/29/16,216.46,217.54,216.13,217.12,79519400
8/1/16,217.19,217.65,216.41,216.94,73311400
8/2/16,216.65,216.83,214.57,215.55,92295400
8/3/16,215.48,216.24,215.13,216.18,53993600
8/4/16,216.31,216.78,214.25,216.41,46585500
8/5/16,217.21,218.23,217.07,218.18,71892096
8/8/16,218.4,218.52,217.74,218.05,39906400
8/9/16,218.13,218.76,217.8,218.18,51251700
8/10/16,218.31,218.4,217.23,217.64,57939900
8/11/16,218.26,218.94,217.95,218.65,72504200
8/12/16,218.29,218.71,217.99,218.46,61313500
8/15/16,218.89,219.5,218.88,219.09,49813400
8/16/16,218.6,218.68,217.96,217.96,53213600
8/17/16,218,218.53,217.02,218.37,75134200
8/18/16,218.34,218.9,218.21,218.86,52989200
8/19/16,218.31,218.75,217.74,218.54,75442896
8/22/16,218.26,218.8,217.83,218.53,61368700
8/23/16,219.25,219.6,218.9,218.97,53399100
8/24/16,218.8,218.91,217.36,217.85,71728896
8/25/16,217.4,218.19,217.22,217.7,69224704
8/26/16,217.92,219.12,216.25,217.29,122506304
8/29/16,217.44,218.67,217.4,218.36,70502096
8/30/16,218.26,218.59,217.35,218,58114500
8/31/16,217.61,217.75,216.46,217.38,85269400
9/1/16,217.37,217.73,216.03,217.39,97844200
9/2/16,218.39,218.87,217.7,218.37,79293800
9/6/16,218.7,219.12,217.86,219.03,56702000
9/7/16,218.84,219.22,218.3,219.01,76554800
9/8/16,218.62,218.94,218.15,218.51,74102800
9/9/16,216.97,217.03,213.25,213.28,221588992
9/12/16,212.39,216.81,212.31,216.34,168078896
9/13/16,214.84,215.15,212.5,213.23,182769200
9/14/16,213.29,214.7,212.5,213.15,134164496
9/15/16,212.96,215.73,212.75,215.28,145684496
9/16/16,213.48,213.69,212.57,213.37,155224608
9/19/16,214.13,214.88,213.03,213.41,80188304
9/20/16,214.41,214.59,213.38,213.42,69649904
9/21/16,214.24,216.03,213.44,215.82,110238304
9/22/16,217,217.53,216.71,217.18,76640496
9/23/16,216.72,216.88,215.88,215.99,73607104
9/26/16,215.02,215.23,214.01,214.24,89811104
9/27/16,214.05,215.68,213.62,215.57,78459904
9/28/16,215.83,216.82,214.71,216.64,87349400
9/29/16,216.4,216.87,214.04,214.68,128029000
9/30/16,215.65,217.12,215.36,216.3,117153696
10/3/16,215.82,216.04,215.04,215.78,83512000
10/4/16,215.91,216.17,213.99,214.68,119948000
10/5/16,215.41,216.13,215.33,215.63,72815904
10/6/16,215.37,216.04,214.74,215.78,62927300
10/7/16,216.1,216.3,214.19,215.04,89788200
10/10/16,216.16,216.7,215.99,216.16,51855000
10/11/16,215.66,215.74,212.58,213.43,130367296
10/12/16,213.59,214.32,213.01,213.71,73866096
10/13/16,212.16,213.59,211.21,213.01,101356896
10/14/16,214.15,214.69,213.03,213.12,93346200
10/17/16,213.09,213.39,212.17,212.38,58275600
10/18/16,214.24,214.31,213.27,213.71,76869600
10/19/16,214.02,214.64,213.6,214.28,66519200
10/20/16,213.87,214.53,213.11,213.88,73639800
10/21/16,212.96,214.08,212.76,213.98,89089000
10/24/16,215,215.32,214.48,214.89,60146500
10/25/16,214.68,214.98,213.98,214.17,66542300
10/26/16,213.21,214.42,212.93,213.74,75705400
10/27/16,214.58,214.62,213.08,213.17,77220200
10/28/16,213.14,213.93,211.71,212.54,140623104
10/31/16,212.93,213.19,212.36,212.55,61272500
11/1/16,212.93,212.99,209.6,211.01,122781800
11/2/16,210.65,211.1,209.23,209.74,103330800
11/3/16,209.99,210.24,208.46,208.78,88939296
11/4/16,208.91,209.89,208.38,208.55,109122000
11/7/16,211.45,213.19,211.3,213.15,109794800
11/8/16,212.69,214.77,212.38,214.11,106772096
11/9/16,212.37,217.1,212.34,216.38,258428896
11/10/16,217.3,218.31,215.22,216.92,172113296
11/11/16,216.08,216.7,215.32,216.42,100552704
11/14/16,217.03,217.27,215.72,216.59,94579904
11/15/16,217.04,218.28,216.8,218.28,91652496
11/16/16,217.56,218.14,217.42,217.87,65617600
11/17/16,218.05,219.06,217.92,218.99,69797104
11/18/16,219.07,219.27,218.29,218.5,86265696
11/21/16,219.17,220.18,219,220.15,72402600
11/22/16,220.51,220.79,219.73,220.58,67428896
11/23/16,219.98,220.76,219.75,220.7,56620200
11/25/16,221.1,221.56,221.01,221.52,37872200
11/28/16,221.16,221.48,220.36,220.48,76572496
11/29/16,220.52,221.44,220.17,220.91,69886600
11/30/16,221.63,221.82,220.31,220.38,113291800
12/1/16,220.73,220.73,219.15,219.57,79040400
12/2/16,219.67,220.25,219.26,219.68,74840304
12/5/16,220.65,221.4,220.42,221,67837800
12/6/16,221.22,221.74,220.66,221.7,59877300
12/7/16,221.52,224.67,221.38,224.6,110738000
12/8/16,224.57,225.7,224.26,225.15,99714304
12/9/16,225.41,226.53,225.37,226.51,88005696
12/12/16,226.4,226.96,225.76,226.25,102016096
12/13/16,227.02,228.34,227,227.76,110477400
12/14/16,227.41,228.23,225.37,225.88,142501792
12/15/16,226.16,227.81,225.89,226.81,124972496
12/16/16,226.01,226.08,224.67,225.04,156420096
12/19/16,225.25,226.02,225.08,225.53,90341104
12/20/16,226.15,226.57,225.88,226.4,89838800
12/21/16,226.25,226.45,225.77,225.77,67909000
12/22/16,225.6,225.74,224.92,225.38,56219000
12/23/16,225.43,225.72,225.21,225.71,36697800
12/27/16,226.02,226.73,226,226.27,42672400
12/28/16,226.57,226.59,224.27,224.4,64095000
12/29/16,224.48,224.89,223.84,224.35,48696000
12/30/16,224.73,224.83,222.73,223.53,108998304
1/3/17,225.04,225.83,223.88,225.24,91366496
1/4/17,225.62,226.75,225.61,226.58,78744400
1/5/17,226.27,226.58,225.48,226.4,78379000
1/6/17,226.53,227.75,225.9,227.21,71559904
1/9/17,226.91,227.07,226.42,226.46,46939600
1/10/17,226.48,227.45,226.01,226.46,63771900
1/11/17,226.36,227.1,225.59,227.1,74650000
1/12/17,226.5,226.75,224.96,226.53,72113104
1/13/17,226.73,227.4,226.69,227.05,62717800
1/17/17,226.31,226.78,225.8,226.25,61240800
1/18/17,226.54,226.8,225.9,226.75,54793300
1/19/17,226.84,227,225.41,225.91,66608700
1/20/17,226.7,227.31,225.97,226.74,129168600
1/23/17,226.35,226.8,225.27,226.15,75061600
1/24/17,226.4,228.08,226.27,227.6,95555200
1/25/17,228.7,229.57,228.51,229.57,84437696
1/26/17,229.4,229.71,229.01,229.33,59970700
1/27/17,229.42,229.59,228.76,228.97,59711100
1/30/17,228.17,228.2,226.41,227.55,79737200
1/31/17,226.98,227.6,226.32,227.53,75880800
2/1/17,228.26,228.59,226.94,227.62,79117600
2/2/17,227.2,228.1,226.82,227.77,69657504
2/3/17,228.82,229.55,228.46,229.34,80563104
2/6/17,228.87,229.33,228.54,228.93,57790100
2/7/17,229.38,229.66,228.72,228.94,57931100
2/8/17,228.61,229.39,228.31,229.24,51566200
2/9/17,229.56,230.95,229.52,230.6,65955200
2/10/17,231,231.77,230.62,231.51,66015800
2/13/17,232.08,233.07,232.05,232.77,55182000
2/14/17,232.56,233.71,232.16,233.7,71108896
2/15/17,233.45,235.14,233.39,234.92,86785800
2/16/17,234.96,235.15,233.85,234.72,84722400
2/17/17,233.95,235.09,233.93,235.09,77204096
2/21/17,235.52,236.69,235.51,236.49,88946000
2/22/17,236.02,236.54,235.83,236.28,62115100
2/23/17,236.88,236.9,235.56,236.44,74615904
2/24/17,235.46,236.79,235.41,236.74,82381600
2/27/17,236.64,237.31,236.35,237.11,56515400
2/28/17,236.67,236.95,236.01,236.47,96961904
3/1/17,238.39,240.32,238.37,239.78,149158096
3/2/17,239.56,239.57,238.21,238.27,70245904
3/3/17,238.17,238.61,237.73,238.42,81974304
3/6/17,237.5,238.12,237.01,237.71,55391500
3/7/17,237.36,237.77,236.76,237,65103700
3/8/17,237.34,237.64,236.4,236.56,78168704
3/9/17,236.7,237.24,235.74,236.86,90683904
3/10/17,237.97,238.02,236.59,237.69,81991600
3/13/17,237.62,237.86,237.24,237.81,57256800
3/14/17,237.18,237.24,236.19,236.9,59880700
3/15/17,237.56,239.44,237.29,238.95,96081696
3/16/17,239.11,239.2,238.1,238.48,78343904
3/17/17,237.75,237.97,237.03,237.03,89002096
3/20/17,237.03,237.36,236.32,236.77,52536900
3/21/17,237.47,237.61,233.58,233.73,131809200
3/22/17,233.77,234.61,233.05,234.28,97569200
3/23/17,234,235.34,233.6,234.03,100410200
3/24/17,234.38,235.04,232.96,233.86,112504800
3/27/17,231.93,233.92,231.61,233.62,87454400
3/28/17,233.27,235.81,233.14,235.32,93483904
3/29/17,234.99,235.81,234.73,235.54,61950300
3/30/17,235.47,236.52,235.27,236.29,56737800
3/31/17,235.9,236.51,235.68,235.74,73733000
4/3/17,235.8,236.03,233.91,235.33,85546400
4/4/17,235,235.58,234.55,235.48,56466100
4/5/17,236.26,237.39,234.54,234.78,108800600
4/6/17,234.94,236.04,234.43,235.44,69135696
4/7/17,235.15,236,234.64,235.2,74369600
4/10/17,235.36,236.26,234.73,235.34,67615296
4/11/17,234.9,235.18,233.34,235.06,88045200
4/12/17,234.74,234.96,233.77,234.03,81864400
4/13/17,233.64,234.49,232.51,232.51,92880304
4/17/17,233.11,234.57,232.88,234.57,68405296
4/18/17,233.72,234.49,233.08,233.87,83225800
4/19/17,234.52,234.95,233.18,233.44,68699800
4/20/17,234.15,235.85,233.78,235.34,92572096
4/21/17,235.25,235.31,234.13,234.59,110389800
4/24/17,237.18,237.41,234.56,237.17,119209800
4/25/17,237.91,238.95,237.81,238.55,76698200
4/26/17,238.51,239.53,238.35,238.4,84702400
4/27/17,238.77,238.95,237.98,238.6,57410300
4/28/17,238.9,238.93,237.93,238.08,63532800
5/1/17,238.68,239.17,238.2,238.68,66882500
5/2/17,238.84,238.98,238.3,238.77,57375700
5/3/17,238.29,238.88,237.7,238.48,73137696
5/4/17,238.83,238.92,237.78,238.76,61462700
5/5/17,239.19,239.72,238.68,239.7,62001200
5/8/17,239.75,239.92,239.17,239.66,48385700
5/9/17,239.96,240.19,239.04,239.44,51363100
5/10/17,239.39,239.87,239.15,239.87,54293800
5/11/17,239.35,239.57,238.13,239.38,62358300
5/12/17,239.09,239.43,238.67,238.98,53912700
5/15/17,239.47,240.44,239.45,240.3,61918900
5/16/17,240.64,240.67,239.63,240.08,51241700
5/17/17,238.1,238.64,235.75,235.82,172174096
5/18/17,235.73,237.75,235.43,236.77,107047600
5/19/17,237.33,239.08,237.27,238.31,115011296
5/22/17,238.9,239.71,238.82,239.52,61010600
5/23/17,239.95,240.24,239.51,240.05,48341600
5/24/17,240.32,240.73,239.93,240.61,49181100
5/25/17,241.2,242.08,240.96,241.76,64071600
5/26/17,241.54,241.9,241.45,241.71,46629900
5/30/17,241.34,241.79,241.16,241.5,35201800
5/31/17,241.84,241.88,240.64,241.44,91796000
6/1/17,241.97,243.38,241.64,243.36,68962000
6/2/17,243.42,244.35,243.08,244.17,88666096
6/5/17,243.97,244.3,243.76,243.99,44698800
6/6/17,243.34,243.98,243.12,243.21,50375400
6/7/17,243.6,243.92,242.83,243.66,54144300
6/8/17,243.77,244.33,243.17,243.78,65950600
6/9/17,244.09,245.01,241.95,243.41,132256304
6/12/17,243.13,243.42,242.38,243.36,86108096
6/13/17,243.98,244.61,243.58,244.55,60066900
6/14/17,244.86,244.87,243.29,244.24,78602304
6/15/17,242.68,243.91,242.36,243.77,66464800
6/16/17,242.77,242.83,241.63,242.64,84553000
6/19/17,243.59,244.73,243.48,244.66,65123800
6/20/17,244.25,244.26,242.99,243.01,56906300
6/21/17,243.42,243.59,242.41,242.95,55977500
6/22/17,242.96,243.53,242.64,242.84,44148000
6/23/17,242.91,243.51,242.47,243.13,66986800
6/26/17,243.9,244.38,243.04,243.29,56700400
6/27/17,243.04,243.38,241.31,241.33,82247600
6/28/17,242.5,243.71,242.23,243.49,70042600
6/29/17,243.66,243.72,239.96,241.35,106949696
6/30/17,242.28,242.71,241.57,241.8,86820600
7/3/17,242.88,243.38,242.21,242.21,39153800
7/5/17,242.63,243.01,241.7,242.77,54427600
7/6/17,241.89,242.03,240.34,240.55,66115300
7/7/17,241.21,242.28,240.56,242.11,57972200
7/10/17,241.95,242.8,241.76,242.37,36663200
7/11/17,242.16,242.55,240.85,242.19,50354600
7/12/17,243.3,244.2,243.3,244.01,59610400
7/13/17,244.02,244.55,243.76,244.42,39471600
7/14/17,244.43,245.97,244.31,245.56,60262600
7/17/17,245.47,245.91,245.33,245.53,33531900
7/18/17,245.06,245.72,244.67,245.66,42742500
7/19/17,246.02,247,246.01,246.99,51034200
7/20/17,247.28,247.42,246.47,247.1,47135100
7/21/17,246.44,246.91,246.18,246.88,88711000
7/24/17,246.79,246.98,246.28,246.82,46622200
7/25/17,247.68,247.8,247.16,247.42,54915500
7/26/17,247.75,247.79,247.13,247.43,47575400
7/27/17,247.96,248,245.68,247.2,70766496
7/28/17,246.65,247.06,246.13,246.91,50088300
7/31/17,247.37,247.48,246.53,246.77,65838600
8/1/17,247.46,247.5,246.72,247.32,55050400
8/2/17,247.47,247.6,246.37,247.44,47211200
8/3/17,247.31,247.34,246.64,246.96,40855900
8/4/17,247.52,247.79,246.97,247.41,60191800
8/7/17,247.49,247.87,247.37,247.87,31995000
8/8/17,247.51,248.91,246.83,247.26,61719300
8/9/17,246.47,247.31,246.06,247.25,62632600
8/10/17,246.29,246.44,243.7,243.76,120479400
8/11/17,244.02,244.8,243.75,244.12,74869904
8/14/17,245.59,246.79,245.55,246.54,73291904
8/15/17,246.98,247,246.16,246.51,55242700
8/16/17,247.11,247.57,246.45,246.94,56715500
8/17/17,246.24,246.6,243.09,243.09,128490400
8/18/17,242.9,244.19,242.2,242.71,136747904
8/21/17,242.64,243.2,241.83,242.9,65469700
8/22/17,243.57,245.62,243.55,245.44,63140100
8/23/17,244.33,245.05,244.16,244.56,50203800
8/24/17,245,245.18,243.75,243.99,50741600
8/25/17,244.9,245.61,244.39,244.56,64445900
8/28/17,245.17,245.2,244.09,244.57,40565600
8/29/17,243.06,245.15,242.93,244.85,51103100
8/30/17,244.83,246.32,244.62,246.01,62030800
8/31/17,246.72,247.77,246.05,247.49,103803800
9/1/17,247.92,248.33,247.67,247.84,62006900
9/5/17,247.26,247.52,244.95,246.06,91398704
9/6/17,246.84,247.28,246.23,246.9,57916800
9/7/17,247.25,247.27,246.4,246.87,58034700
9/8/17,246.54,247.11,246.3,246.58,63832800
9/11/17,248.04,249.3,248.02,249.21,71364800
9/12/17,249.63,250.09,249.42,250.05,56896000
9/13/17,249.72,250.21,249.59,250.17,59228000
9/14/17,249.8,250.32,249.6,250.09,95446304
9/15/17,248.69,249.29,248.57,249.19,95432304
9/18/17,249.61,250.12,249.28,249.72,46235200
9/19/17,250,250.07,249.6,249.97,47108100
9/20/17,250.07,250.19,248.92,250.06,59574000
9/21/17,249.88,249.98,249.185,249.39,48211300
9/22/17,249.05,249.63,249.02,249.44,51214000
9/25/17,249.15,249.55,248.08,248.93,57064300
9/26/17,249.42,249.7,248.805,249.08,54081900
9/27/17,249.88,250.49,248.87,250.05,81001400
9/28/17,249.73,250.44,249.63,250.35,44778800
9/29/17,250.34,251.32,250.13,251.23,85578000
10/2/17,251.49,252.32,251.29,252.32,59022900
10/3/17,252.46,252.89,252.23,252.86,66810100
10/4/17,252.69,253.44,252.56,253.16,55953600
10/5/17,253.54,254.68,253.2,254.66,63522700
10/6/17,254.15,254.7,253.85,254.37,80645904
10/9/17,254.63,254.7,253.65,253.95,35803100
10/10/17,254.6,255.05,253.98,254.62,43057300
10/11/17,254.51,255.02,254.32,255.02,47674300
10/12/17,254.66,255.06,254.365,254.64,47065100
10/13/17,255.14,255.27,254.64,254.95,54800400
10/16/17,255.21,255.51,254.82,255.29,38221600
10/17/17,255.23,255.52,254.98,255.47,31560900
10/18/17,255.9,255.95,255.5,255.72,40888300
10/19/17,254.83,255.83,254.35,255.79,61903700
10/20/17,256.7,257.14,255.77,257.11,89176304
10/23/17,257.48,257.51,256.02,256.11,63915300
10/24/17,256.6,256.83,256.15,256.56,66935900
10/25/17,256.18,256.31,254,255.29,103715200
10/26/17,255.99,256.3,255.48,255.62,69797904
10/27/17,256.54,257.89,255.625,257.71,85562496
10/30/17,257.07,257.6,256.41,256.75,54285600
10/31/17,257.18,257.44,256.805,257.15,60304700
11/1/17,258.04,258.43,257.07,257.49,54202700
11/2/17,257.41,257.75,256.19,257.59,56449500
11/3/17,257.77,258.5,257.3,258.45,59589700
11/6/17,258.3,259,258.22,258.85,49652500
11/7/17,258.97,259.35,258.09,258.67,57502100
11/8/17,258.47,259.22,258.15,259.11,50469500
11/9/17,257.73,258.39,256.36,258.17,95085504
11/10/17,257.73,258.29,257.37,258.09,59984600
11/13/17,257.31,258.59,257.27,258.33,50228600
11/14/17,257.41,257.85,256.52,257.73,61315100
11/15/17,256.62,257.22,255.63,256.44,80811504
11/16/17,257.52,259.04,257.475,258.62,67777000
11/17/17,258.22,258.59,257.77,257.86,75756800
11/20/17,258.14,258.525,257.86,258.3,48075500
11/21/17,259.18,260.2,258.26,259.99,69176800
11/22/17,260,260.15,259.57,259.76,45033300
11/24/17,260.32,260.48,260.16,260.36,27856500
11/27/17,260.41,260.75,260,260.23,52274900
11/28/17,260.76,262.9,260.655,262.87,98971696
11/29/17,263.02,263.63,262.2,262.71,77512096
11/30/17,263.76,266.05,263.67,265.01,127894304
12/1/17,264.76,265.31,260.76,264.46,164390896
12/4/17,266.31,266.8,264.08,264.14,94040496
12/5/17,264.43,265.15,263.04,263.19,77994496
12/6/17,262.87,263.73,262.71,263.24,75898496
12/7/17,263.09,264.43,262.94,264.07,77218496
12/8/17,264.99,265.52,264.03,265.51,76563800
12/11/17,265.58,266.38,265.48,266.31,83077504
12/12/17,266.57,267.32,266.345,266.78,85195696
12/13/17,267.06,267.56,266.65,266.75,102905400
12/14/17,267.09,267.22,265.6,265.66,100666600
12/15/17,265.45,267.04,265.39,266.51,144610208
12/18/17,268.1,268.6,267.98,268.2,83653504
12/19/17,268.48,268.53,267.09,267.17,82382800
12/20/17,268.27,268.33,266.69,267.03,76751504
12/21/17,267.74,268.385,267.3,267.58,67032300
12/22/17,267.6,267.635,266.9,267.51,78720800
12/26/17,267.05,267.438,266.885,267.19,45244400
12/27/17,267.38,267.73,267.01,267.32,57750900
12/28/17,267.89,267.92,267.45,267.87,45116100
12/29/17,268.53,268.55,266.64,266.86,96007400
1/2/18,267.84,268.81,267.4,268.77,86655696
1/3/18,268.96,270.64,268.96,270.47,90070400
1/4/18,271.2,272.16,270.545,271.61,80636400
1/5/18,272.51,273.56,271.95,273.42,83523904
1/8/18,273.31,274.1,272.98,273.92,57319100
1/9/18,274.4,275.25,274.08,274.54,57253900
1/10/18,273.68,274.42,272.92,274.12,69574304
1/11/18,274.75,276.12,274.56,276.12,62361400
1/12/18,276.42,278.11,276.08,277.92,90816000
1/16/18,279.35,280.09,276.18,276.97,106555104
1/17/18,278.03,280.05,276.97,279.61,113258800
1/18/18,279.48,279.96,278.58,279.14,100728000
1/19/18,279.8,280.41,279.14,280.41,140920096
1/22/18,280.17,282.69,280.11,282.69,91322400
1/23/18,282.74,283.62,282.37,283.29,97084704
1/24/18,284.02,284.7,281.84,283.18,134816096
1/25/18,284.16,284.27,282.405,283.3,84587296
1/26/18,284.25,286.63,283.96,286.58,107743104
1/29/18,285.93,286.43,284.5,284.68,90118304
1/30/18,282.6,284.74,281.22,281.76,131796400
1/31/18,282.73,283.3,280.68,281.9,118948096
2/1/18,281.07,283.06,280.68,281.58,90102400
2/2/18,280.08,280.23,275.41,275.45,173174704
2/5/18,273.45,275.85,263.31,263.93,294681792
2/6/18,259.94,269.7,258.7,269.13,355026816
2/7/18,268.5,272.36,267.58,267.67,167376096
2/8/18,268.01,268.17,257.59,257.63,246449504
2/9/18,260.8,263.61,252.92,261.5,283565312
2/12/18,263.83,267.01,261.66,265.34,143735904
2/13/18,263.97,266.62,263.31,266,81223600
2/14/18,264.31,270,264.3,269.59,120735600
2/15/18,271.57,273.04,268.77,273.03,111200200
2/16/18,272.32,275.32,272.27,273.11,160420096
2/20/18,272.03,273.67,270.5,271.4,86369600
2/21/18,271.9,274.72,269.94,270.05,98883696
2/22/18,271.1,273.05,269.64,270.4,110511200
2/23/18,271.79,274.71,271.25,274.71,92766400
2/26/18,275.93,278.01,275.26,277.9,86491400
2/27/18,278.11,278.92,274.36,274.43,99099104
2/28/18,275.68,276.19,271.29,271.65,121907696
3/1/18,271.41,273.17,266,267.7,176855008
3/2/18,265.8,269.72,264.82,269.08,139083200
3/5/18,267.73,272.89,267.61,272.19,97307296
3/6/18,273.3,273.39,271.18,272.88,79213104
3/7/18,270.42,273.18,270.2,272.78,87063504
3/8/18,273.55,274.24,272.42,274.1,66901100
3/9/18,275.7,278.87,275.34,278.87,113625296
3/12/18,279.2,279.91,278.08,278.52,71924704
3/13/18,279.84,280.41,276.03,276.72,91968896
3/14/18,277.81,278.02,274.67,275.3,105895000
3/15/18,275.88,276.61,274.43,275,83433000
3/16/18,274.5,275.39,274.14,274.2,100343600
3/19/18,273.35,274.4,268.62,270.49,109208400
3/20/18,270.94,271.67,270.18,270.95,59757200
3/21/18,270.9,273.27,270.19,270.43,78709504
3/22/18,267.91,268.87,263.36,263.67,148785904
3/23/18,264.17,265.02,257.83,258.05,183534704
3/26/18,262.13,265.43,259.41,265.11,141956096
3/27/18,266.17,266.77,258.84,260.6,129941400
3/28/18,260.75,262.64,258.58,259.83,146452304
3/29/18,261.12,265.26,259.84,263.15,124244704
4/2/18,262.55,263.13,254.67,257.47,186286304
4/3/18,258.87,261.31,256.84,260.77,119956800
4/4/18,256.75,264.355,256.6,263.56,123715296
4/5/18,265.55,266.64,264.32,265.64,82652600
4/6/18,263.42,265.11,258,259.72,179521200
4/9/18,261.37,264.84,259.94,261,105442896
4/10/18,264.27,266.04,262.98,265.15,105573696
4/11/18,263.47,265.64,263.39,263.76,91140200
4/12/18,265.26,267,265.06,265.93,68890400
4/13/18,267.41,267.54,264.01,265.15,85079104
4/16/18,267,268.2,266.07,267.33,63405200
4/17/18,269.33,270.87,268.75,270.19,64682000
4/18/18,270.69,271.3,269.87,270.39,57303800
4/19/18,269.65,269.88,267.72,268.89,77655904
4/20/18,268.81,269.06,265.61,266.61,99953104
4/23/18,267.26,267.89,265.35,266.57,65557900
4/24/18,267.73,267.98,261.28,262.98,112885400
4/25/18,262.91,264.13,260.85,263.63,103840896
4/26/18,264.79,267.245,264.29,266.31,67731904
4/27/18,267,267.34,265.5,266.56,57053600
4/30/18,267.26,267.89,264.43,264.51,82182304
5/1/18,263.87,265.1,262.11,264.98,74203296
5/2/18,264.76,265.68,262.76,263.2,86368896
5/3/18,262.26,263.36,259.05,262.62,136311392
5/4/18,261.52,266.79,261.15,266.02,91222000
5/7/18,266.89,268.02,266.11,266.92,55304900
5/8/18,266.5,267.325,265.15,266.92,67499200
5/9/18,267.68,269.865,267.09,269.5,59666100
5/10/18,270.34,272.39,270.22,272.02,72063904
5/11/18,272.16,273.15,271.58,272.85,59871500
5/14/18,273.34,274.08,272.36,272.98,54790600
5/15/18,271.59,271.61,270.03,271.1,87036096
5/16/18,271.14,272.76,271.11,272.24,53942600
5/17/18,271.94,273.23,271.13,272.01,56536400
5/18/18,271.62,272.03,270.93,271.33,64367900
5/21/18,273.01,273.98,271.35,273.37,58025800
5/22/18,273.96,274.25,272.24,272.61,52966300
5/23/18,271.17,273.39,270.99,273.36,64694100
5/24/18,272.91,273.22,270.78,272.8,76043800
5/25/18,272.15,272.86,271.58,272.15,56374700
5/29/18,270.31,271.17,267.76,269.02,115908600
5/30/18,270.5,273.11,270.42,272.61,69678400
5/31/18,272.15,272.49,270.255,270.94,93519904
6/1/18,272.41,273.94,272.33,273.6,71258400
6/4/18,274.53,275.185,274.26,274.9,45385100
6/5/18,275.05,275.53,274.18,275.1,51135000
6/6/18,275.79,277.52,275.09,277.4,62732200
6/7/18,277.95,278.28,276.34,277.37,72969400
6/8/18,276.85,278.25,276.66,278.19,72139696
6/11/18,278.44,279.37,278.31,278.56,58892500
6/12/18,279.03,279.33,278.19,278.92,72329000
6/13/18,279.19,279.48,277.8,278.03,79070600
6/14/18,279.01,279.33,278.06,278.73,77097600
6/15/18,276.6,277.51,275.35,277.13,120041504
6/18/18,275.49,276.7,274.95,276.56,52917500
6/19/18,274,275.75,273.53,275.5,97531504
6/20/18,276.27,276.72,275.59,275.97,53785400
6/21/18,275.96,275.98,273.68,274.24,71061400
6/22/18,275.66,275.785,274.49,274.74,56612000
6/25/18,273.44,273.62,269.1,271,137854096
6/26/18,271.64,272.56,270.79,271.6,68683200
6/27/18,272.26,273.865,269.18,269.35,105110600
6/28/18,269.29,271.75,268.49,270.89,76650496
6/29/18,272.12,273.66,271.15,271.28,97592496
7/2/18,269.51,272.04,269.24,271.86,63554700
7/3/18,272.87,272.98,270.42,270.9,42187000
7/5/18,272.17,273.18,270.96,273.11,56925900
7/6/18,273.14,275.84,272.715,275.42,66493600
7/9/18,276.55,277.96,276.5,277.9,50550400
7/10/18,278.41,279.01,278.08,278.9,51966800
7/11/18,277.15,278.04,276.52,276.86,77054704
7/12/18,278.28,279.43,277.6,279.37,60124600
7/13/18,279.17,279.93,278.66,279.59,48234900
7/16/18,279.64,279.8,278.84,279.34,48201000
7/17/18,278.47,280.91,278.41,280.47,52315400
7/18/18,280.56,281.18,280.06,281.06,44593400
7/19/18,280.31,280.74,279.46,280,61412100
7/20/18,279.77,280.48,279.5,279.68,82372704
7/23/18,279.45,280.43,279.06,280.2,47047500
7/24/18,281.79,282.56,280.63,281.61,68026896
7/25/18,281.33,284.37,281.28,284.01,78882896
